    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15
    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15
    15,    15,    15,    15,    15,    15,    15,    07,    07,    07,    07,    07,    07,    07,    07,    07,    07,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15
    15,    15,    15,    15,    15,    15,    15,    08,    00,    00,    00,    00,    00,    00,    00,    00,    00,    00,    00,    07,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15
    15,    15,    15,    15,    15,    15,    15,    08,    00,    00,    00,    00,    00,    00,    00,    00,    00,    00,    00,    08,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15
    15,    15,    15,    15,    15,    15,    15,    07,    08,    08,    08,    08,    08,    08,    08,    08,    00,    00,    00,    08,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15
    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    08,    00,    00,    00,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15
    15,    15,    15,    15,    15,    15,    15,    15,    15,    07,    07,    07,    08,    08,    08,    08,    00,    00,    00,    08,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15
    15,    15,    15,    15,    15,    15,    15,    07,    00,    00,    00,    00,    00,    00,    00,    00,    00,    00,    00,    08,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15
    15,    15,    15,    15,    15,    15,    15,    00,    00,    00,    00,    00,    00,    00,    00,    00,    00,    08,    08,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15
    15,    15,    15,    15,    15,    15,    07,    00,    00,    00,    08,    07,    07,    07,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15
    15,    15,    15,    15,    15,    15,    07,    00,    00,    00,    00,    08,    08,    08,    08,    08,    08,    08,    08,    08,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15
    15,    15,    15,    15,    15,    15,    07,    00,    00,    00,    00,    00,    00,    00,    00,    00,    00,    00,    00,    00,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15
    15,    15,    15,    15,    15,    15,    07,    00,    00,    00,    00,    00,    00,    00,    00,    00,    00,    00,    00,    00,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15
    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15,    15
